customerID,Churn,tenure,MonthlyCharges,TotalCharges,log_TotalCharges,gender_Male,StreamingTV_Yes,no_IS,OnlineBackup_Yes,TechSupport_Yes,StreamingMovies_Yes,DeviceProtection_Yes,SeniorCitizen_1,InternetService_DSL,InternetService_Fiber_optic,PhoneService_Yes,MultipleLines_Yes,Contract_Month_to_month,Contract_One_year,Contract_Two_year,Partner_Yes,OnlineSecurity_Yes,Dependents_Yes,PaymentMethod_Bank_transfer_(automatic),PaymentMethod_Credit_card_(automatic),PaymentMethod_Electronic_check,PaymentMethod_Mailed_check,PaperlessBilling_Yes,y
1159-WFSGR,No,16,20.4,321.4,2.5070458724273257,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
7654-YWJUF,No,43,84.25,3539.25,3.5489112407346495,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0
1875-QIVME,Yes,2,104.4,242.8,2.38524868240322,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1
6727-IOTLZ,No,14,81.95,1181.75,3.0725256109749517,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
0691-JVSYA,Yes,53,94.85,5000.2,3.6989873757678686,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1
5918-VUKWP,No,32,20.55,654.55,2.8159428271964737,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1744-JHKYS,No,34,24.7,780.2,2.8922059459757725,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
2656-FMOKZ,Yes,15,74.45,1145.7,3.05907091309298,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1
2070-FNEXE,Yes,7,76.45,503.6,2.702085721435825,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1
5947-SGKCL,No,15,105.35,1559.25,3.1929157527231693,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0
3712-PKXZA,No,61,20.55,1252.0,3.097604328874411,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
6317-YPKDH,Yes,1,29.95,29.95,1.4763968267253302,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6582-OIVSP,No,1,45.3,45.3,1.6560982020128319,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
9367-WXLCH,Yes,8,84.5,662.65,2.8212842023048252,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
5524-KHNJP,No,33,74.75,2453.3,3.389750658837506,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0
1918-ZBFQJ,Yes,13,79.25,1111.65,3.045968072322448,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
1024-GUALD,Yes,1,24.8,24.8,1.3944516808262162,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1
4827-USJHP,No,20,51.8,1023.85,3.010236334624135,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
8167-GJLRN,No,3,30.4,82.15,1.9146075677710805,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0956-SYCWG,No,13,19.65,244.8,2.3888114134735234,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
8017-UVSZU,No,40,56.6,2379.1,3.376412696991217,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0
7100-FQPRV,No,43,71.9,3173.35,3.5015179746172356,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0
2472-OVKUP,Yes,6,91.0,531.0,2.725094521081469,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1
2984-RGEYA,No,69,19.75,1375.4,3.138429020006004,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
9680-NIAUV,No,72,109.7,8129.3,3.9100531508553624,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0
2146-EGVDT,No,59,19.3,1192.7,3.076531219253812,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
2604-IJPDU,No,20,96.55,1901.65,3.2791305877559993,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0
9178-JHUVJ,No,24,24.1,587.4,2.7689339421867816,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0
6168-YBYNP,No,59,111.35,6519.75,3.8142309430168773,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
7255-SSFBC,No,72,112.25,8041.65,3.9053451672030444,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0
3645-DEYGF,No,1,20.75,20.75,1.3170181010481115,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
9323-HGFWY,No,27,101.9,2681.15,3.428321111763547,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
8544-GOQSH,No,14,80.05,1112.3,3.0462219372216364,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
3363-DTIVD,No,71,105.55,7405.5,3.869554386275212,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0
7018-WBJNK,No,13,78.3,1033.95,3.014499537549868,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0
9142-KZXOP,No,44,68.85,2958.95,3.471137626563958,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
7674-YTAFD,No,33,79.95,2684.85,3.4289200270962734,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
6348-SNFUS,No,72,55.45,4179.2,3.621093155258961,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0
1285-OKIPP,Yes,1,79.9,79.9,1.9025467793139914,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1
7825-ECJRF,Yes,19,106.6,1934.45,3.286557508932051,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1
1347-KTTTA,No,64,102.45,6654.1,3.823089323301943,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0
7841-TZDMQ,Yes,2,46.0,84.5,1.9268567089496924,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
4195-NZGTA,No,1,25.25,25.25,1.4022613824546801,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7157-SMCFK,No,61,19.75,1124.2,3.050843580956919,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
4709-LKHYG,No,29,20.0,540.05,2.7324339704134237,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
2504-DSHIH,No,23,86.8,1975.85,3.2957539713017168,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0
0699-NDKJM,No,57,58.75,3437.45,3.536236389781731,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0
9286-BHDQG,No,72,45.25,3139.8,3.496901985123309,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0
0230-WEQUW,No,66,56.6,3789.2,3.5785475286331523,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0
2040-LDIWQ,No,65,84.2,5324.5,3.7262788313715647,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0
6496-JDSSB,No,8,80.0,624.6,2.79560197989418,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
9408-SSNVZ,Yes,4,70.15,268.35,2.428701599623054,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
4443-EMBNA,No,71,24.75,1836.9,3.2640855141553953,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
6469-MRVET,No,1,20.2,20.2,1.3053513694466237,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
0742-MOABM,Yes,4,50.05,179.35,2.2537013810119855,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1
5961-VUSRV,No,12,19.35,219.35,2.341137638740964,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
6778-JFCMK,No,24,50.6,1288.75,3.110168678291573,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
6341-JVQGF,No,31,81.15,2545.75,3.405815752439623,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0
2232-DMLXU,Yes,1,55.2,55.2,1.741939077729199,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1
4811-JBUVU,No,30,89.9,2723.15,3.435071564357987,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0
0945-TSONX,No,47,85.3,4107.25,3.613551138284887,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0
2651-ZCBXV,No,54,108.0,5760.65,3.7604714895840687,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0
3316-UWXUY,No,50,93.5,4747.5,3.6764649734090553,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0
8937-RDTHP,Yes,1,84.6,84.6,1.9273703630390235,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1
7083-MIOPC,No,72,20.25,1566.9,3.195041280556656,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1984-GPTEH,No,29,25.15,702.0,2.846337112129805,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
1251-KRREG,Yes,2,54.4,114.1,2.0572856444182146,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1
0621-JFHOL,No,10,29.6,299.05,2.4757438067481257,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
9903-LYSAB,No,18,73.15,1305.95,3.1159265497263613,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0
0094-OIFMO,Yes,11,95.0,1120.3,3.0493343359722838,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
9227-UAQFT,No,16,19.75,284.35,2.4538532325881866,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
7301-ABVAD,No,72,86.6,6350.5,3.8028079203616287,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
6614-FHDBO,No,72,109.2,7878.3,3.896432514409642,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
7576-ASEJU,No,41,74.7,3187.65,3.503470630348531,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0
9058-HRZSV,No,65,94.4,6126.15,3.7871876263874236,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0
4522-AKYLR,No,13,54.8,731.3,2.8640955734242475,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
0221-WMXNQ,No,4,75.35,273.4,2.4367985102318035,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
0303-UNCIP,No,41,65.0,2531.8,3.403429395528964,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
9947-OTFQU,Yes,15,74.4,1074.3,3.0311255757315654,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
0322-YINQP,Yes,1,48.55,48.55,1.6861892342440237,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1
0959-WHOKV,No,42,99.0,4298.45,3.633311879346837,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0
4075-JFPGR,No,51,93.5,4619.55,3.664599672085283,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0
4629-NRXKX,Yes,2,70.4,147.15,2.16776026643563,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1
9514-JDSKI,Yes,1,40.2,40.2,1.60422605308447,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
3282-ZISZV,No,32,83.7,2633.3,3.42050033913748,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0
3675-YDUPJ,No,10,19.85,193.05,2.285669805960068,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
4111-BNXIF,No,67,59.55,4103.9,3.613196769750614,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0
7017-VFHAY,No,61,115.1,7008.15,3.8456033887472274,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0
6655-LHBYW,No,50,114.35,5791.1,3.762761064341632,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0
4959-JOSRX,Yes,2,44.6,80.55,1.9060655447552368,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1
5046-NUHWD,No,29,45.0,1228.65,3.0894281849883045,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0
7273-TEFQD,Yes,3,41.15,132.2,2.1212314551496214,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
3606-TWKGI,Yes,13,106.9,1364.3,3.1349098791318784,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
7529-ZDFXI,No,57,89.85,4925.35,3.6924370973042495,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0
7605-BDWDC,No,31,49.85,1520.1,3.1818721590103336,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1950-KSVVJ,No,45,113.3,5032.25,3.7017622085348845,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0
0123-CRBRT,No,61,88.1,5526.75,3.7424698199144912,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0
6292-TOSSS,No,50,24.9,1195.25,3.077458752367827,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
3197-ARFOY,No,19,105.0,2007.25,3.302601466587562,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0
6323-AYBRX,Yes,59,19.35,1099.6,3.0412347311714307,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
7014-ZZXAW,No,71,24.25,1732.95,3.2387860323980746,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0
4385-GZQXV,Yes,16,94.45,1511.2,3.1793219449137773,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
7633-MVPUY,No,57,59.75,3450.15,3.537837977031578,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0
6366-ZGQGL,Yes,1,24.8,24.8,1.3944516808262162,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
4716-HHKQH,No,20,107.05,2172.05,3.336869818372684,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0
5940-AHUHD,Yes,1,70.6,70.6,1.8488047010518038,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1
6432-TWQLB,Yes,5,85.4,401.1,2.6032526619816467,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1
4484-GLZOU,Yes,52,105.05,5624.85,3.7501109454427977,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1
3179-GBRWV,No,21,64.95,1339.8,3.127039973455082,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0
8645-KWHJO,No,14,55.0,771.95,2.8875891715438677,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
4130-MZLCC,No,5,50.55,244.75,2.3887227004751757,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0314-TKOSI,No,6,55.15,322.9,2.5090680450171616,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
8229-MYEJZ,No,10,51.2,498.25,2.697447307372525,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2080-SRCDE,No,1,25.4,25.4,1.404833716619938,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0
9577-WJVCQ,No,68,54.45,3687.75,3.5667614716818616,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0
9512-UIBFX,Yes,18,95.15,1779.95,3.250407802854353,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1
6202-DYYFX,No,22,76.0,1783.6,3.2512974636775698,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0
3808-HFKDE,No,20,44.35,927.15,2.967150002647507,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
5583-SXDAG,Yes,1,70.0,70.0,1.845098040014257,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1
3488-PGMQJ,Yes,8,74.5,606.55,2.7828666070641925,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
3580-REOAC,Yes,10,44.85,435.4,2.6388884247050757,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
7534-BFESC,Yes,24,76.1,1712.7,3.233681297726345,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
3727-OWVYD,No,35,61.2,2021.2,3.305609289566193,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2294-SALNE,No,23,86.8,1940.8,3.2879807835224977,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0
4847-TAJYI,No,6,89.35,567.8,2.7541953881898382,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0
1563-IWQEX,No,12,19.7,220.35,2.343113054845938,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
8203-XJZRC,No,1,20.25,20.25,1.3064250275506875,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
6556-DBKZF,No,71,76.05,5436.45,3.7353153981024376,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0
6851-WEFYX,No,35,100.8,3437.5,3.536242706838319,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0
2985-JUUBZ,No,40,74.55,3015.75,3.479395336494611,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0
6390-DSAZX,Yes,1,73.6,73.6,1.8668778143374989,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1
0895-LMRSF,No,23,64.9,1509.8,3.178919421035465,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
8098-LLAZX,Yes,4,95.45,396.1,2.597804842404293,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
8266-VBFQL,No,4,90.4,356.65,2.552242228356702,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0
8181-YHCMF,No,68,60.3,4109.0,3.6137361412618714,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
2240-HSJQD,No,38,81.85,3141.7,3.497164712032735,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0
1248-DYXUB,No,52,24.8,1229.1,3.0895872186728046,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0
0265-EDXBD,Yes,32,74.9,2303.35,3.3623599351502715,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1
4115-BNPJY,No,29,75.55,2054.4,3.3126850063887594,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0
3167-SNQPL,No,38,101.15,3741.85,3.573086373896757,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0
4091-TVOCN,No,48,78.75,3682.45,3.5661368587403266,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0
1098-TDVUQ,No,1,19.25,19.25,1.2844307338445196,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
7277-OZCGZ,No,22,89.05,1886.25,3.275599252783646,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0
1557-EMYVT,No,43,115.05,4895.1,3.689761568254496,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0
2799-ARNLO,No,5,69.35,341.6,2.5335178620169674,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0
7563-BIUPC,Yes,5,80.6,415.55,2.618623286646383,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
5027-YOCXN,No,51,110.05,5686.4,3.7548374061252074,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0
3973-SKMLN,No,71,19.9,1355.1,3.1319713452810567,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
2321-OMBXY,Yes,38,80.3,3058.65,3.4855297836976056,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1
2840-XANRC,Yes,24,93.15,2231.05,3.3485093033545548,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1
6745-JEFZB,No,35,91.5,3236.35,3.510055482918315,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0
5020-ZSTTY,Yes,54,82.45,4350.1,3.6384992406210763,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1
9880-TDQAC,No,72,60.0,4264.0,3.6298171960185157,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0
8705-WZCYL,No,1,44.8,44.8,1.651278013998144,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
7102-JJVTX,No,9,48.6,422.3,2.625621081424908,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0
8626-PTQGE,No,69,60.05,4176.7,3.620833282298022,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
4983-CLMLV,No,52,102.7,5138.1,3.7108025524460078,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0
5701-YVSVF,No,11,82.9,880.05,2.9445073472720127,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0
5804-LEPIM,Yes,2,70.35,139.05,2.1431709932001786,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
5697-GOMBF,No,28,35.9,973.65,2.988402868186805,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
2739-CACDQ,No,17,82.65,1470.05,3.1673321064181117,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0
9385-EHGDO,No,35,19.85,739.35,2.8688500772104053,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0
9498-FIMXL,No,8,19.2,161.95,2.2093809523461956,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
2379-GYFLQ,No,46,94.9,4422.95,3.6457120298405887,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0
0122-OAHPZ,Yes,7,73.85,511.25,2.708633321015398,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
2868-SNELZ,Yes,2,80.6,155.8,2.1925674533365456,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
4322-RCYMT,Yes,68,75.8,5293.95,3.7237798351847022,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1
6680-NENYN,Yes,43,104.6,4759.85,3.677593266754372,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1
2088-IEBAU,No,68,88.15,6148.45,3.7887656456469836,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0
7982-VCELR,No,36,94.8,3565.65,3.5521387110971476,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1343-EHPYB,Yes,63,103.4,6603.0,3.8197412972730103,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1
6035-BXTTY,No,32,54.65,1830.1,3.262474821020941,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
6885-PKOAM,No,71,85.75,6223.8,3.794055628279197,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0
